timestamp,symbol,price,hour,minute,second,microsecond,nanosecond,price_lag_1,price_lag_2,rolling_mean_2,rolling_std_2,rolling_mean_3,rolling_std_3,ema_3,price_diff
2024-07-11 11:26:03,BTCUSDT,57731.17,11,26,3,0,0,0.16082837184761553,0.1651691894694186,-14.389047531793194,-0.5787019990600684,-10.174240795469945,-0.7160855234898191,0.1643463267589691,0.9521589989169339
2024-07-11 11:27:02,BTCUSDT,57774.0,11,27,2,0,0,0.16082837184761553,0.1651691894694186,0.09575695092733386,0.31111167252314614,-10.174240795469945,-0.7160855234898191,0.2832164491501516,0.9521589989169339
2024-07-11 11:28:02,BTCUSDT,57754.17,11,28,2,0,0,0.393978600222172,0.1651691894694186,0.10185078437835111,-0.5184319530405561,0.11735855921080478,-0.4210609617533936,0.2876154485428852,-0.46858900708722157
2024-07-11 11:29:02,BTCUSDT,57790.0,11,29,2,0,0,0.2860316231344374,0.3988558636622667,0.10608997286601529,0.05864187343854108,0.12474146885940768,-0.6013294578109109,0.3892573130600607,0.7934415389420132
2024-07-11 11:30:02,BTCUSDT,57766.11,11,30,2,0,0,0.4810765141608307,0.2906605157929135,0.1092534672749353,-0.37199946957156915,0.12375130810592411,-0.5860708531629807,0.37377408412497193,-0.5606451338726228
2024-07-11 11:31:02,BTCUSDT,57852.01,11,31,2,0,0,0.3510284414111741,0.48615417762643715,0.1256829721574374,1.864522279176687,0.13602980343177115,0.7634739528648448,0.6044388089850561,1.928724856219761
2024-07-11 11:32:03,BTCUSDT,57853.68,11,32,3,0,0,0.8186353668693559,0.3558068825886884,0.14888458064898627,-1.1734107460740748,0.14402136702896795,1.0606645993173434,0.724406079292592,0.01890033426432071
2024-07-11 11:33:02,BTCUSDT,57864.94,11,33,2,0,0,0.8277262116366939,0.8244897056838361,0.15231037484557802,-0.8275271213452577,0.1564241030577271,-1.1659216674218835,0.8156406501952689,0.23634325443004792
2024-07-11 11:34:02,BTCUSDT,57850.0,11,34,2,0,0,0.8890213685710361,0.8336014672038369,0.15133536149341711,-0.6948001412557653,0.1561718567821225,-1.127075044946599,0.8197935502035689,-0.35771352433332587
2024-07-11 11:35:02,BTCUSDT,57829.83,11,35,2,0,0,0.8076936914308008,0.8950376556561329,0.14203299225579888,-0.506169134226191,0.15317878530296197,-0.6183599862356771,0.7658903044657394,-0.47629814085735284
2024-07-11 11:36:02,BTCUSDT,57864.17,11,36,2,0,0,0.6978958836718887,0.8135228549920761,0.145787323560186,0.004901873348549551,0.15308215364514083,-0.6371169127253765,0.8342457094490722,0.7596573938900898
2024-07-11 11:37:02,BTCUSDT,57908.29,11,37,2,0,0,0.8848297814627158,0.7034724179510033,0.16657524410656707,0.35763824978401365,0.16039729563761435,0.5045704746403205,0.9908737925127458,0.9814083593980463
2024-07-11 11:38:02,BTCUSDT,57930.0,11,38,2,0,0,1.1250022791485814,0.8908364242965849,0.18401685524050468,-0.45062577842661244,0.17296819585010442,0.20527915059843338,1.1294416364520423,0.4732857482496851
2024-07-11 11:39:02,BTCUSDT,57940.71,11,39,2,0,0,1.2431832611240943,1.131561525052799,0.1926065109136299,-0.8473640341273789,0.18257363362852222,-0.6753405174305619,1.2284500275043695,0.22387259686052385
2024-07-11 11:40:02,BTCUSDT,57906.98,11,40,2,0,0,1.3014844272667792,1.2500144248129281,0.18650737847700585,-0.017099066285079626,0.1824092343145717,-0.6382455085321094,1.184340185480786,-0.783756534751575
2024-07-11 11:41:02,BTCUSDT,57954.01,11,41,2,0,0,1.1178711374448664,1.30844973372269,0.19003120390737746,0.4625935519752178,0.1854223850992569,-0.27579189551933897,1.2928120414024211,1.0473894749018204
2024-07-11 11:42:02,BTCUSDT,57928.76,11,42,2,0,0,1.373884568228305,1.1244139755969953,0.19580179923621002,-0.3229481943181921,0.1839227119681857,-0.3123564032025494,1.2769692724129944,-0.5914816689534778
2024-07-11 11:43:02,BTCUSDT,57870.0,11,43,2,0,0,1.2364331727938593,1.3810164572054224,0.17354341018316968,0.8856608010126703,0.17928188247973673,0.6997120964021836,1.1059657400848704,-1.351284823776323
2024-07-11 11:44:03,BTCUSDT,57820.01,11,44,3,0,0,0.9165660838541242,1.243248805480716,0.14473017593107723,0.5693522098744608,0.16246546410623833,1.2856715538568604,0.8817220309291034,-1.1524345203505086
2024-07-11 11:45:02,BTCUSDT,57734.01,11,45,2,0,0,0.6444395389920385,0.9226457474472891,0.1086997232787351,1.8681289905937384,0.1380251844178791,2.0279140029203986,0.530916297629733,-1.9689224823072544
2024-07-11 11:46:02,BTCUSDT,57754.99,11,46,2,0,0,0.17628825157174804,0.6498930777554953,0.09147272106198871,-0.4769547717538191,0.12359192861835748,0.7894738699669378,0.4137411958123249,0.45673378456651365
2024-07-11 11:47:02,BTCUSDT,57710.03,11,47,2,0,0,0.2904953912237921,0.18066464019807948,0.08511923731609924,0.3879346256775813,0.1097899159861341,-0.36612730121377257,0.230371933423201,-1.0383846883971277
2024-07-11 11:48:02,BTCUSDT,57720.0,11,48,2,0,0,0.04575025305616592,0.29513455438357566,0.07584866199214112,-0.8740536985853975,0.10803172179648453,-0.3084528654435174,0.16635797979668285,0.20709389394893557
2024-07-11 11:49:02,BTCUSDT,57806.41,11,49,2,0,0,0.10002314067919894,0.04982629214426165,0.10138447364470944,1.8829165073971246,0.11448470860816971,1.2116067855127242,0.374172793219735,1.940288556875123
